investor_id,gap_days,risk_flag
INV003770,,ACTIVE
INV003771,130.0,AT_RISK
INV003772,72.0,AT_RISK
INV003773,122.0,AT_RISK
INV003774,,ACTIVE
INV003775,151.0,AT_RISK
INV003776,,ACTIVE
INV003777,,ACTIVE
INV003778,156.0,AT_RISK
INV003779,160.0,AT_RISK
INV003780,135.0,AT_RISK
INV003781,199.0,AT_RISK
INV003782,192.0,AT_RISK
INV003783,73.0,AT_RISK
INV003784,,ACTIVE
INV003785,160.0,AT_RISK
INV003786,46.0,AT_RISK
INV003787,178.0,AT_RISK
INV003788,145.0,AT_RISK
INV003789,328.0,AT_RISK
INV003791,140.0,AT_RISK
INV003792,98.0,AT_RISK
INV003793,203.0,AT_RISK
INV003794,236.0,AT_RISK
INV003795,122.0,AT_RISK
INV003796,,ACTIVE
INV003797,74.0,AT_RISK
INV003798,105.0,AT_RISK
INV003799,133.0,AT_RISK
INV003800,330.0,AT_RISK
INV003801,208.0,AT_RISK
INV003802,,ACTIVE
INV003803,48.0,AT_RISK
INV003804,97.0,AT_RISK
INV003805,185.0,AT_RISK
INV003806,337.0,AT_RISK
INV003807,,ACTIVE
INV003808,45.0,AT_RISK
INV003809,84.0,AT_RISK
INV003810,253.0,AT_RISK
INV003811,141.0,AT_RISK
INV003812,174.0,AT_RISK
INV003813,122.0,AT_RISK
INV003814,164.0,AT_RISK
INV003815,217.0,AT_RISK
INV003816,13.0,ACTIVE
INV003817,119.0,AT_RISK
INV003818,248.0,AT_RISK
INV003819,118.0,AT_RISK
INV003820,379.0,AT_RISK
INV003821,151.0,AT_RISK
INV003822,128.0,AT_RISK
INV003823,154.0,AT_RISK
INV003824,196.0,AT_RISK
INV003825,99.0,AT_RISK
INV003826,,ACTIVE
INV003827,,ACTIVE
INV003828,109.0,AT_RISK
INV003829,159.0,AT_RISK
INV003830,115.0,AT_RISK
INV003831,,ACTIVE
INV003832,187.0,AT_RISK
INV003833,121.0,AT_RISK
INV003834,123.0,AT_RISK
INV003835,147.0,AT_RISK
INV003836,123.0,AT_RISK
INV003837,,ACTIVE
INV003839,139.0,AT_RISK
INV003840,66.0,AT_RISK
INV003842,,ACTIVE
INV003844,197.0,AT_RISK
INV003845,132.0,AT_RISK
INV003846,329.0,AT_RISK
INV003847,66.0,AT_RISK
INV003848,183.0,AT_RISK
INV003849,146.0,AT_RISK
INV003850,,ACTIVE
INV003851,121.0,AT_RISK
INV003852,273.0,AT_RISK
INV003853,391.0,AT_RISK
INV003854,185.0,AT_RISK
INV003855,66.0,AT_RISK
INV003856,156.0,AT_RISK
INV003857,,ACTIVE
INV003858,209.0,AT_RISK
INV003859,100.0,AT_RISK
INV003860,72.0,AT_RISK
INV003862,184.0,AT_RISK
INV003863,471.0,AT_RISK
INV003864,197.0,AT_RISK
INV003865,235.0,AT_RISK
INV003866,,ACTIVE
INV003867,156.0,AT_RISK
INV003868,264.0,AT_RISK
INV003869,210.0,AT_RISK
INV003871,,ACTIVE
INV003872,85.0,AT_RISK
INV003873,215.0,AT_RISK
INV003874,30.0,ACTIVE
INV003875,,ACTIVE
INV003876,160.0,AT_RISK
INV003877,207.0,AT_RISK
INV003878,108.0,AT_RISK
INV003879,243.0,AT_RISK
INV003880,193.0,AT_RISK
INV003881,,ACTIVE
INV003882,332.0,AT_RISK
INV003883,102.0,AT_RISK
INV003884,33.0,ACTIVE
INV003885,281.0,AT_RISK
INV003886,,ACTIVE
INV003887,332.0,AT_RISK
INV003888,141.0,AT_RISK
INV003889,,ACTIVE
INV003891,94.0,AT_RISK
INV003892,114.0,AT_RISK
INV003893,308.0,AT_RISK
INV003894,162.0,AT_RISK
INV003895,,ACTIVE
INV003896,255.0,AT_RISK
INV003897,144.0,AT_RISK
INV003898,386.0,AT_RISK
INV003899,262.0,AT_RISK
INV003900,92.0,AT_RISK
INV003901,228.0,AT_RISK
INV003902,186.0,AT_RISK
INV003903,130.0,AT_RISK
INV003904,162.0,AT_RISK
INV003905,103.0,AT_RISK
INV003906,115.0,AT_RISK
INV003907,98.0,AT_RISK
INV003908,91.0,AT_RISK
INV003909,147.0,AT_RISK
INV003910,80.0,AT_RISK
INV003911,244.0,AT_RISK
INV003912,195.0,AT_RISK
INV003913,136.0,AT_RISK
INV003914,,ACTIVE
INV003915,,ACTIVE
INV003916,114.0,AT_RISK
INV003917,294.0,AT_RISK
INV003918,179.0,AT_RISK
INV003919,315.0,AT_RISK
INV003920,132.0,AT_RISK
INV003921,90.0,AT_RISK
INV003923,,ACTIVE
INV003924,231.0,AT_RISK
INV003925,236.0,AT_RISK
INV003926,214.0,AT_RISK
INV003927,,ACTIVE
INV003928,281.0,AT_RISK
INV003931,258.0,AT_RISK
INV003932,175.0,AT_RISK
INV003933,,ACTIVE
INV003934,82.0,AT_RISK
INV003935,,ACTIVE
INV003936,227.0,AT_RISK
INV003937,94.0,AT_RISK
INV003938,110.0,AT_RISK
INV003939,159.0,AT_RISK
INV003940,151.0,AT_RISK
INV003941,284.0,AT_RISK
INV003942,181.0,AT_RISK
INV003943,88.0,AT_RISK
INV003944,,ACTIVE
INV003945,175.0,AT_RISK
INV003946,147.0,AT_RISK
INV003947,125.0,AT_RISK
INV003948,101.0,AT_RISK
INV003949,178.0,AT_RISK
INV003950,141.0,AT_RISK
INV003951,189.0,AT_RISK
INV003952,95.0,AT_RISK
INV003953,153.0,AT_RISK
INV003954,192.0,AT_RISK
INV003955,213.0,AT_RISK
INV003956,316.0,AT_RISK
INV003957,187.0,AT_RISK
INV003958,133.0,AT_RISK
INV003959,,ACTIVE
INV003960,166.0,AT_RISK
INV003961,177.0,AT_RISK
INV003962,302.0,AT_RISK
INV003963,70.0,AT_RISK
INV003964,130.0,AT_RISK
INV003965,,ACTIVE
INV003966,38.0,AT_RISK
INV003967,328.0,AT_RISK
INV003968,209.0,AT_RISK
INV003969,175.0,AT_RISK
INV003970,108.0,AT_RISK
INV003971,154.0,AT_RISK
INV003972,224.0,AT_RISK
INV003973,128.0,AT_RISK
INV003974,205.0,AT_RISK
INV003975,125.0,AT_RISK
INV003976,224.0,AT_RISK
INV003977,149.0,AT_RISK
INV003978,209.0,AT_RISK
INV003979,123.0,AT_RISK
INV003980,94.0,AT_RISK
INV003981,237.0,AT_RISK
INV003982,15.0,ACTIVE
INV003984,40.0,AT_RISK
INV003985,191.0,AT_RISK
INV003986,241.0,AT_RISK
INV003987,96.0,AT_RISK
INV003988,,ACTIVE
INV003989,159.0,AT_RISK
INV003990,,ACTIVE
INV003991,286.0,AT_RISK
INV003992,113.0,AT_RISK
INV003993,170.0,AT_RISK
INV003994,,ACTIVE
INV003995,229.0,AT_RISK
INV003996,244.0,AT_RISK
INV003997,205.0,AT_RISK
INV003998,219.0,AT_RISK
INV003999,,ACTIVE
INV004000,,ACTIVE
INV004001,123.0,AT_RISK
INV004002,,ACTIVE
INV004003,215.0,AT_RISK
INV004004,88.0,AT_RISK
INV004005,314.0,AT_RISK
INV004006,78.0,AT_RISK
INV004007,102.0,AT_RISK
INV004008,196.0,AT_RISK
INV004009,87.0,AT_RISK
INV004011,192.0,AT_RISK
INV004012,208.0,AT_RISK
INV004014,182.0,AT_RISK
INV004015,190.0,AT_RISK
INV004016,119.0,AT_RISK
INV004017,85.0,AT_RISK
INV004018,144.0,AT_RISK
INV004019,229.0,AT_RISK
INV004020,,ACTIVE
INV004021,,ACTIVE
INV004022,,ACTIVE
INV004023,93.0,AT_RISK
INV004024,306.0,AT_RISK
INV004025,269.0,AT_RISK
INV004026,249.0,AT_RISK
INV004027,173.0,AT_RISK
INV004028,205.0,AT_RISK
INV004029,,ACTIVE
INV004030,149.0,AT_RISK
INV004031,72.0,AT_RISK
INV004032,217.0,AT_RISK
INV004033,122.0,AT_RISK
INV004034,,ACTIVE
INV004035,118.0,AT_RISK
INV004036,,ACTIVE
INV004037,137.0,AT_RISK
INV004038,207.0,AT_RISK
INV004039,198.0,AT_RISK
INV004040,131.0,AT_RISK
INV004041,172.0,AT_RISK
INV004042,,ACTIVE
INV004043,231.0,AT_RISK
INV004044,123.0,AT_RISK
INV004045,128.0,AT_RISK
INV004046,151.0,AT_RISK
INV004047,,ACTIVE
INV004048,,ACTIVE
INV004049,83.0,AT_RISK
INV004050,167.0,AT_RISK
INV004051,127.0,AT_RISK
INV004052,309.0,AT_RISK
INV004053,,ACTIVE
INV004054,,ACTIVE
INV004055,,ACTIVE
INV004056,214.0,AT_RISK
INV004057,,ACTIVE
INV004058,244.0,AT_RISK
INV004059,345.0,AT_RISK
INV004060,,ACTIVE
INV004061,152.0,AT_RISK
INV004062,386.0,AT_RISK
INV004063,167.0,AT_RISK
INV004064,215.0,AT_RISK
INV004065,,ACTIVE
INV004066,319.0,AT_RISK
INV004067,152.0,AT_RISK
INV004068,153.0,AT_RISK
INV004069,196.0,AT_RISK
INV004070,170.0,AT_RISK
INV004071,205.0,AT_RISK
INV004072,,ACTIVE
INV004073,148.0,AT_RISK
INV004074,54.0,AT_RISK
INV004075,256.0,AT_RISK
INV004076,186.0,AT_RISK
INV004077,102.0,AT_RISK
INV004078,189.0,AT_RISK
INV004079,164.0,AT_RISK
INV004080,185.0,AT_RISK
INV004081,411.0,AT_RISK
INV004082,59.0,AT_RISK
INV004083,,ACTIVE
INV004084,12.0,ACTIVE
INV004085,260.0,AT_RISK
INV004086,,ACTIVE
INV004088,,ACTIVE
INV004089,294.0,AT_RISK
INV004090,75.0,AT_RISK
INV004091,240.0,AT_RISK
INV004092,,ACTIVE
INV004093,,ACTIVE
INV004094,167.0,AT_RISK
INV004095,335.0,AT_RISK
INV004096,160.0,AT_RISK
INV004097,245.0,AT_RISK
INV004098,87.0,AT_RISK
INV004099,174.0,AT_RISK
INV004100,22.0,ACTIVE
INV004101,,ACTIVE
INV004102,124.0,AT_RISK
INV004103,,ACTIVE
INV004104,148.0,AT_RISK
INV004105,155.0,AT_RISK
INV004106,151.0,AT_RISK
INV004107,11.0,ACTIVE
INV004108,165.0,AT_RISK
INV004109,197.0,AT_RISK
INV004110,32.0,ACTIVE
INV004111,,ACTIVE
INV004112,112.0,AT_RISK
INV004113,104.0,AT_RISK
INV004114,76.0,AT_RISK
INV004115,111.0,AT_RISK
INV004116,117.0,AT_RISK
INV004117,75.0,AT_RISK
INV004118,161.0,AT_RISK
INV004119,237.0,AT_RISK
INV004120,173.0,AT_RISK
INV004121,185.0,AT_RISK
INV004122,136.0,AT_RISK
INV004123,138.0,AT_RISK
INV004124,193.0,AT_RISK
INV004125,142.0,AT_RISK
INV004126,,ACTIVE
INV004127,190.0,AT_RISK
INV004128,156.0,AT_RISK
INV004129,175.0,AT_RISK
INV004130,180.0,AT_RISK
INV004131,230.0,AT_RISK
INV004132,135.0,AT_RISK
INV004133,188.0,AT_RISK
INV004134,54.0,AT_RISK
INV004135,164.0,AT_RISK
INV004137,45.0,AT_RISK
INV004138,148.0,AT_RISK
INV004139,317.0,AT_RISK
INV004140,470.0,AT_RISK
INV004142,236.0,AT_RISK
INV004143,280.0,AT_RISK
INV004144,82.0,AT_RISK
INV004145,144.0,AT_RISK
INV004146,253.0,AT_RISK
INV004147,136.0,AT_RISK
INV004148,186.0,AT_RISK
INV004149,130.0,AT_RISK
INV004151,197.0,AT_RISK
INV004152,131.0,AT_RISK
INV004153,125.0,AT_RISK
INV004154,90.0,AT_RISK
INV004155,,ACTIVE
INV004156,,ACTIVE
INV004157,235.0,AT_RISK
INV004158,,ACTIVE
INV004159,188.0,AT_RISK
INV004160,358.0,AT_RISK
INV004161,260.0,AT_RISK
INV004162,300.0,AT_RISK
INV004163,161.0,AT_RISK
INV004164,76.0,AT_RISK
INV004165,212.0,AT_RISK
INV004166,102.0,AT_RISK
INV004167,,ACTIVE
INV004168,74.0,AT_RISK
INV004169,184.0,AT_RISK
INV004170,,ACTIVE
INV004171,79.0,AT_RISK
INV004172,196.0,AT_RISK
INV004173,322.0,AT_RISK
INV004174,195.0,AT_RISK
INV004175,133.0,AT_RISK
INV004176,,ACTIVE
INV004177,117.0,AT_RISK
INV004178,285.0,AT_RISK
INV004179,129.0,AT_RISK
INV004180,13.0,ACTIVE
INV004181,245.0,AT_RISK
INV004182,46.0,AT_RISK
INV004183,47.0,AT_RISK
INV004184,151.0,AT_RISK
INV004185,105.0,AT_RISK
INV004186,21.0,ACTIVE
INV004187,27.0,ACTIVE
INV004188,,ACTIVE
INV004189,275.0,AT_RISK
INV004190,211.0,AT_RISK
INV004191,310.0,AT_RISK
INV004192,15.0,ACTIVE
INV004193,5.0,ACTIVE
INV004194,206.0,AT_RISK
INV004195,156.0,AT_RISK
INV004196,219.0,AT_RISK
INV004197,218.0,AT_RISK
INV004198,168.0,AT_RISK
INV004199,138.0,AT_RISK
INV004200,,ACTIVE
INV004201,,ACTIVE
INV004202,114.0,AT_RISK
INV004203,113.0,AT_RISK
INV004204,40.0,AT_RISK
INV004205,164.0,AT_RISK
INV004206,,ACTIVE
INV004207,8.0,ACTIVE
INV004208,156.0,AT_RISK
INV004209,,ACTIVE
INV004210,77.0,AT_RISK
INV004211,390.0,AT_RISK
INV004212,169.0,AT_RISK
INV004213,,ACTIVE
INV004214,184.0,AT_RISK
INV004215,40.0,AT_RISK
INV004216,195.0,AT_RISK
INV004217,,ACTIVE
INV004220,177.0,AT_RISK
INV004221,,ACTIVE
INV004222,141.0,AT_RISK
INV004223,311.0,AT_RISK
INV004224,77.0,AT_RISK
INV004225,91.0,AT_RISK
INV004226,176.0,AT_RISK
INV004227,42.0,AT_RISK
INV004228,112.0,AT_RISK
INV004229,163.0,AT_RISK
INV004230,203.0,AT_RISK
INV004231,223.0,AT_RISK
INV004232,232.0,AT_RISK
INV004233,55.0,AT_RISK
INV004234,,ACTIVE
INV004235,,ACTIVE
INV004236,23.0,ACTIVE
INV004237,215.0,AT_RISK
INV004238,52.0,AT_RISK
INV004239,130.0,AT_RISK
INV004240,179.0,AT_RISK
INV004241,117.0,AT_RISK
INV004242,133.0,AT_RISK
INV004243,131.0,AT_RISK
INV004244,102.0,AT_RISK
INV004246,64.0,AT_RISK
INV004247,274.0,AT_RISK
INV004248,93.0,AT_RISK
INV004249,,ACTIVE
INV004250,214.0,AT_RISK
INV004251,,ACTIVE
INV004252,288.0,AT_RISK
INV004253,354.0,AT_RISK
INV004254,409.0,AT_RISK
INV004255,,ACTIVE
INV004256,410.0,AT_RISK
INV004257,135.0,AT_RISK
INV004258,105.0,AT_RISK
INV004259,157.0,AT_RISK
INV004260,,ACTIVE
INV004261,247.0,AT_RISK
INV004262,151.0,AT_RISK
INV004263,149.0,AT_RISK
INV004264,298.0,AT_RISK
INV004265,180.0,AT_RISK
INV004266,101.0,AT_RISK
INV004267,109.0,AT_RISK
INV004268,127.0,AT_RISK
INV004269,,ACTIVE
INV004270,204.0,AT_RISK
INV004271,157.0,AT_RISK
INV004272,98.0,AT_RISK
INV004273,112.0,AT_RISK
INV004274,275.0,AT_RISK
INV004275,,ACTIVE
INV004276,34.0,ACTIVE
INV004277,161.0,AT_RISK
INV004278,255.0,AT_RISK
INV004279,116.0,AT_RISK
INV004280,101.0,AT_RISK
INV004281,93.0,AT_RISK
INV004282,105.0,AT_RISK
INV004283,194.0,AT_RISK
INV004284,136.0,AT_RISK
INV004285,169.0,AT_RISK
INV004287,129.0,AT_RISK
INV004288,223.0,AT_RISK
INV004289,201.0,AT_RISK
INV004290,264.0,AT_RISK
INV004291,145.0,AT_RISK
INV004293,142.0,AT_RISK
INV004294,258.0,AT_RISK
INV004295,119.0,AT_RISK
INV004296,304.0,AT_RISK
INV004297,82.0,AT_RISK
INV004298,198.0,AT_RISK
INV004299,175.0,AT_RISK
INV004300,118.0,AT_RISK
INV004301,212.0,AT_RISK
INV004302,238.0,AT_RISK
INV004303,115.0,AT_RISK
INV004304,228.0,AT_RISK
INV004305,135.0,AT_RISK
INV004306,118.0,AT_RISK
INV004307,139.0,AT_RISK
INV004308,244.0,AT_RISK
INV004309,,ACTIVE
INV004310,248.0,AT_RISK
INV004311,,ACTIVE
INV004312,,ACTIVE
INV004313,87.0,AT_RISK
INV004314,195.0,AT_RISK
INV004315,,ACTIVE
INV004316,126.0,AT_RISK
INV004317,,ACTIVE
INV004318,227.0,AT_RISK
INV004319,275.0,AT_RISK
INV004320,336.0,AT_RISK
INV004321,84.0,AT_RISK
INV004322,179.0,AT_RISK
INV004323,,ACTIVE
INV004324,173.0,AT_RISK
INV004326,78.0,AT_RISK
INV004328,290.0,AT_RISK
INV004329,306.0,AT_RISK
INV004330,107.0,AT_RISK
INV004331,,ACTIVE
INV004332,149.0,AT_RISK
INV004333,93.0,AT_RISK
INV004334,276.0,AT_RISK
INV004335,104.0,AT_RISK
INV004336,210.0,AT_RISK
INV004337,6.0,ACTIVE
INV004338,209.0,AT_RISK
INV004339,250.0,AT_RISK
INV004340,252.0,AT_RISK
INV004341,153.0,AT_RISK
INV004342,198.0,AT_RISK
INV004343,190.0,AT_RISK
INV004345,172.0,AT_RISK
INV004346,231.0,AT_RISK
INV004347,175.0,AT_RISK
INV004348,120.0,AT_RISK
INV004349,159.0,AT_RISK
INV004350,145.0,AT_RISK
INV004351,275.0,AT_RISK
INV004352,118.0,AT_RISK
INV004353,115.0,AT_RISK
INV004354,174.0,AT_RISK
INV004355,,ACTIVE
INV004356,81.0,AT_RISK
INV004357,305.0,AT_RISK
INV004358,87.0,AT_RISK
INV004359,110.0,AT_RISK
INV004360,132.0,AT_RISK
INV004361,124.0,AT_RISK
INV004362,190.0,AT_RISK
INV004363,215.0,AT_RISK
INV004364,173.0,AT_RISK
INV004365,300.0,AT_RISK
INV004366,134.0,AT_RISK
INV004367,194.0,AT_RISK
INV004368,182.0,AT_RISK
INV004369,108.0,AT_RISK
INV004370,,ACTIVE
INV004371,242.0,AT_RISK
INV004372,155.0,AT_RISK
INV004373,,ACTIVE
INV004374,144.0,AT_RISK
INV004375,169.0,AT_RISK
INV004376,167.0,AT_RISK
INV004377,166.0,AT_RISK
INV004378,255.0,AT_RISK
INV004379,132.0,AT_RISK
INV004380,212.0,AT_RISK
INV004381,253.0,AT_RISK
INV004382,261.0,AT_RISK
INV004383,,ACTIVE
INV004384,75.0,AT_RISK
INV004385,,ACTIVE
INV004386,,ACTIVE
INV004387,93.0,AT_RISK
INV004388,49.0,AT_RISK
INV004389,,ACTIVE
INV004390,,ACTIVE
INV004391,96.0,AT_RISK
INV004392,200.0,AT_RISK
INV004393,176.0,AT_RISK
INV004394,260.0,AT_RISK
INV004395,,ACTIVE
INV004398,205.0,AT_RISK
INV004399,,ACTIVE
INV004400,104.0,AT_RISK
INV004401,216.0,AT_RISK
INV004402,,ACTIVE
INV004403,150.0,AT_RISK
INV004404,165.0,AT_RISK
INV004406,99.0,AT_RISK
INV004407,54.0,AT_RISK
INV004408,237.0,AT_RISK
INV004410,138.0,AT_RISK
INV004411,111.0,AT_RISK
INV004412,173.0,AT_RISK
INV004413,142.0,AT_RISK
INV004414,176.0,AT_RISK
INV004415,250.0,AT_RISK
INV004416,,ACTIVE
INV004417,,ACTIVE
INV004418,138.0,AT_RISK
INV004419,,ACTIVE
INV004420,303.0,AT_RISK
INV004421,221.0,AT_RISK
INV004422,,ACTIVE
INV004423,,ACTIVE
INV004424,101.0,AT_RISK
INV004425,258.0,AT_RISK
INV004426,143.0,AT_RISK
INV004427,125.0,AT_RISK
INV004428,36.0,AT_RISK
INV004430,122.0,AT_RISK
INV004433,,ACTIVE
INV004434,156.0,AT_RISK
INV004435,108.0,AT_RISK
INV004436,128.0,AT_RISK
INV004437,248.0,AT_RISK
INV004438,89.0,AT_RISK
INV004439,136.0,AT_RISK
INV004440,295.0,AT_RISK
INV004441,199.0,AT_RISK
INV004442,291.0,AT_RISK
INV004443,231.0,AT_RISK
INV004444,48.0,AT_RISK
INV004445,284.0,AT_RISK
INV004446,170.0,AT_RISK
INV004447,129.0,AT_RISK
INV004448,236.0,AT_RISK
INV004449,194.0,AT_RISK
INV004450,153.0,AT_RISK
INV004451,137.0,AT_RISK
INV004452,180.0,AT_RISK
INV004453,74.0,AT_RISK
INV004454,311.0,AT_RISK
INV004455,105.0,AT_RISK
INV004456,162.0,AT_RISK
INV004457,188.0,AT_RISK
INV004458,,ACTIVE
INV004459,141.0,AT_RISK
INV004460,93.0,AT_RISK
INV004461,144.0,AT_RISK
INV004462,341.0,AT_RISK
INV004463,211.0,AT_RISK
INV004464,142.0,AT_RISK
INV004465,157.0,AT_RISK
INV004466,269.0,AT_RISK
INV004467,235.0,AT_RISK
INV004468,154.0,AT_RISK
INV004469,,ACTIVE
INV004471,254.0,AT_RISK
INV004472,156.0,AT_RISK
INV004473,152.0,AT_RISK
INV004474,267.0,AT_RISK
INV004475,87.0,AT_RISK
INV004476,345.0,AT_RISK
INV004477,180.0,AT_RISK
INV004479,177.0,AT_RISK
INV004480,,ACTIVE
INV004481,113.0,AT_RISK
INV004482,293.0,AT_RISK
INV004483,345.0,AT_RISK
INV004484,182.0,AT_RISK
INV004485,130.0,AT_RISK
INV004486,275.0,AT_RISK
INV004487,103.0,AT_RISK
INV004488,295.0,AT_RISK
INV004489,259.0,AT_RISK
INV004490,81.0,AT_RISK
INV004491,149.0,AT_RISK
INV004492,296.0,AT_RISK
INV004493,182.0,AT_RISK
INV004494,418.0,AT_RISK
INV004495,132.0,AT_RISK
INV004496,217.0,AT_RISK
INV004497,186.0,AT_RISK
INV004498,128.0,AT_RISK
INV004500,,ACTIVE
INV004501,18.0,ACTIVE
INV004502,165.0,AT_RISK
INV004503,,ACTIVE
INV004504,247.0,AT_RISK
INV004505,53.0,AT_RISK
INV004506,186.0,AT_RISK
INV004507,,ACTIVE
INV004508,202.0,AT_RISK
INV004509,175.0,AT_RISK
INV004510,302.0,AT_RISK
INV004511,89.0,AT_RISK
INV004512,,ACTIVE
INV004513,282.0,AT_RISK
INV004514,213.0,AT_RISK
INV004515,70.0,AT_RISK
INV004516,201.0,AT_RISK
INV004517,185.0,AT_RISK
INV004518,219.0,AT_RISK
INV004519,363.0,AT_RISK
INV004520,217.0,AT_RISK
INV004521,76.0,AT_RISK
INV004522,,ACTIVE
INV004523,127.0,AT_RISK
INV004524,429.0,AT_RISK
INV004525,210.0,AT_RISK
INV004526,182.0,AT_RISK
INV004527,74.0,AT_RISK
INV004528,149.0,AT_RISK
INV004529,274.0,AT_RISK
INV004530,66.0,AT_RISK
INV004531,159.0,AT_RISK
INV004532,,ACTIVE
INV004533,118.0,AT_RISK
INV004534,118.0,AT_RISK
INV004535,446.0,AT_RISK
INV004536,,ACTIVE
INV004537,69.0,AT_RISK
INV004538,,ACTIVE
INV004539,,ACTIVE
INV004540,84.0,AT_RISK
INV004541,,ACTIVE
INV004542,59.0,AT_RISK
INV004543,225.0,AT_RISK
INV004544,110.0,AT_RISK
INV004545,94.0,AT_RISK
INV004546,180.0,AT_RISK
INV004547,165.0,AT_RISK
INV004548,290.0,AT_RISK
INV004549,163.0,AT_RISK
INV004551,113.0,AT_RISK
INV004552,,ACTIVE
INV004553,207.0,AT_RISK
INV004555,151.0,AT_RISK
INV004556,,ACTIVE
INV004557,172.0,AT_RISK
INV004558,291.0,AT_RISK
INV004560,107.0,AT_RISK
INV004561,360.0,AT_RISK
INV004562,158.0,AT_RISK
INV004563,211.0,AT_RISK
INV004564,,ACTIVE
INV004565,293.0,AT_RISK
INV004566,86.0,AT_RISK
INV004567,309.0,AT_RISK
INV004568,133.0,AT_RISK
INV004569,,ACTIVE
INV004570,,ACTIVE
INV004572,,ACTIVE
INV004573,104.0,AT_RISK
INV004574,116.0,AT_RISK
INV004575,126.0,AT_RISK
INV004576,132.0,AT_RISK
INV004577,,ACTIVE
INV004578,61.0,AT_RISK
INV004579,77.0,AT_RISK
INV004580,,ACTIVE
INV004581,234.0,AT_RISK
INV004582,248.0,AT_RISK
INV004583,380.0,AT_RISK
INV004584,148.0,AT_RISK
INV004585,120.0,AT_RISK
INV004586,,ACTIVE
INV004587,,ACTIVE
INV004588,,ACTIVE
INV004589,225.0,AT_RISK
INV004590,,ACTIVE
INV004591,13.0,ACTIVE
INV004592,162.0,AT_RISK
INV004593,202.0,AT_RISK
INV004594,122.0,AT_RISK
INV004595,150.0,AT_RISK
INV004596,,ACTIVE
INV004597,,ACTIVE
INV004598,195.0,AT_RISK
INV004599,,ACTIVE
INV004600,222.0,AT_RISK
INV004602,242.0,AT_RISK
INV004603,,ACTIVE
INV004604,197.0,AT_RISK
INV004605,,ACTIVE
INV004606,118.0,AT_RISK
INV004607,214.0,AT_RISK
INV004608,96.0,AT_RISK
INV004609,220.0,AT_RISK
INV004610,,ACTIVE
INV004611,217.0,AT_RISK
INV004612,,ACTIVE
INV004614,117.0,AT_RISK
INV004615,383.0,AT_RISK
INV004616,158.0,AT_RISK
INV004617,83.0,AT_RISK
INV004618,,ACTIVE
INV004619,77.0,AT_RISK
INV004620,196.0,AT_RISK
INV004621,203.0,AT_RISK
INV004622,412.0,AT_RISK
INV004623,127.0,AT_RISK
INV004624,,ACTIVE
INV004625,246.0,AT_RISK
INV004626,329.0,AT_RISK
INV004627,182.0,AT_RISK
INV004628,,ACTIVE
INV004629,175.0,AT_RISK
INV004630,95.0,AT_RISK
INV004631,109.0,AT_RISK
INV004632,193.0,AT_RISK
INV004633,189.0,AT_RISK
INV004634,256.0,AT_RISK
INV004635,142.0,AT_RISK
INV004636,160.0,AT_RISK
INV004637,201.0,AT_RISK
INV004638,110.0,AT_RISK
INV004639,51.0,AT_RISK
INV004640,202.0,AT_RISK
INV004641,105.0,AT_RISK
INV004642,232.0,AT_RISK
INV004643,101.0,AT_RISK
INV004644,8.0,ACTIVE
INV004645,297.0,AT_RISK
INV004646,158.0,AT_RISK
INV004647,138.0,AT_RISK
INV004648,95.0,AT_RISK
INV004649,,ACTIVE
INV004650,143.0,AT_RISK
INV004651,103.0,AT_RISK
INV004652,19.0,ACTIVE
INV004653,318.0,AT_RISK
INV004654,170.0,AT_RISK
INV004655,175.0,AT_RISK
INV004656,316.0,AT_RISK
INV004657,,ACTIVE
INV004659,105.0,AT_RISK
INV004660,232.0,AT_RISK
INV004661,181.0,AT_RISK
INV004662,,ACTIVE
INV004663,,ACTIVE
INV004664,289.0,AT_RISK
INV004665,137.0,AT_RISK
INV004666,,ACTIVE
INV004667,106.0,AT_RISK
INV004668,221.0,AT_RISK
INV004669,48.0,AT_RISK
INV004670,,ACTIVE
INV004672,127.0,AT_RISK
INV004673,127.0,AT_RISK
INV004674,5.0,ACTIVE
INV004675,,ACTIVE
INV004676,255.0,AT_RISK
INV004677,255.0,AT_RISK
INV004678,267.0,AT_RISK
INV004679,237.0,AT_RISK
INV004680,155.0,AT_RISK
INV004681,7.0,ACTIVE
INV004682,105.0,AT_RISK
INV004683,253.0,AT_RISK
INV004684,263.0,AT_RISK
INV004685,,ACTIVE
INV004686,,ACTIVE
INV004687,175.0,AT_RISK
INV004688,181.0,AT_RISK
INV004689,216.0,AT_RISK
INV004690,,ACTIVE
INV004691,,ACTIVE
INV004692,190.0,AT_RISK
INV004693,161.0,AT_RISK
INV004694,300.0,AT_RISK
INV004695,287.0,AT_RISK
INV004696,20.0,ACTIVE
INV004697,,ACTIVE
INV004698,365.0,AT_RISK
INV004699,213.0,AT_RISK
INV004700,231.0,AT_RISK
INV004701,82.0,AT_RISK
INV004702,170.0,AT_RISK
INV004703,228.0,AT_RISK
INV004704,141.0,AT_RISK
INV004705,,ACTIVE
INV004707,,ACTIVE
INV004709,164.0,AT_RISK
INV004710,,ACTIVE
INV004711,222.0,AT_RISK
INV004712,84.0,AT_RISK
INV004713,,ACTIVE
INV004715,169.0,AT_RISK
INV004716,197.0,AT_RISK
INV004717,89.0,AT_RISK
INV004718,146.0,AT_RISK
